STATE,YEAR,MONTH_NAME,EVENT_TYPE
"IOWA",1994,"August","Tornado"
"IOWA",1994,"August","Hail"
"IOWA",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"November","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"NEW MEXICO",1994,"May","Thunderstorm Wind"
"TENNESSEE",1994,"April","Tornado"
"TENNESSEE",1994,"March","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"June","Tornado"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Tornado"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"May","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"January","Tornado"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"April","Thunderstorm Wind"
"MISSISSIPPI",1994,"April","Tornado"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"July","Thunderstorm Wind"
"MARYLAND",1994,"June","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"IOWA",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"IOWA",1994,"August","Thunderstorm Wind"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"April","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"May","Hail"
"ALABAMA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"August","Thunderstorm Wind"
"MISSISSIPPI",1994,"July","Hail"
"CONNECTICUT",1994,"May","Thunderstorm Wind"
"CONNECTICUT",1994,"May","Thunderstorm Wind"
"PENNSYLVANIA",1994,"November","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"IDAHO",1994,"May","Tornado"
"GEORGIA",1994,"May","Thunderstorm Wind"
"GEORGIA",1994,"June","Tornado"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Hail"
"ILLINOIS",1994,"June","Hail"
"ILLINOIS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"July","Hail"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"October","Thunderstorm Wind"
"MISSOURI",1994,"June","Tornado"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"NEW YORK",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"October","Hail"
"OKLAHOMA",1994,"October","Hail"
"OKLAHOMA",1994,"November","Hail"
"OKLAHOMA",1994,"November","Hail"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"INDIANA",1994,"June","Hail"
"MISSOURI",1994,"May","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"May","Hail"
"KANSAS",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"May","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Hail"
"OHIO",1994,"April","Thunderstorm Wind"
"OHIO",1994,"May","Hail"
"OHIO",1994,"May","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"March","Hail"
"ALABAMA",1994,"June","Hail"
"ALABAMA",1994,"June","Hail"
"COLORADO",1994,"July","Tornado"
"IOWA",1994,"May","Hail"
"IOWA",1994,"October","Hail"
"ILLINOIS",1994,"April","Hail"
"INDIANA",1994,"June","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"January","Hail"
"TEXAS",1994,"January","Hail"
"TEXAS",1994,"January","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Tornado"
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Hail"
"TENNESSEE",1994,"April","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"April","Hail"
"MICHIGAN",1994,"April","Hail"
"MICHIGAN",1994,"May","Hail"
"MICHIGAN",1994,"May","Hail"
"MICHIGAN",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"September","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"October","Thunderstorm Wind"
"OKLAHOMA",1994,"January","Hail"
"OKLAHOMA",1994,"March","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"NORTH CAROLINA",1994,"August","Thunderstorm Wind"
"NORTH CAROLINA",1994,"August","Hail"
"NORTH CAROLINA",1994,"August","Tornado"
"NORTH CAROLINA",1994,"September","Hail"
"NORTH CAROLINA",1994,"September","Thunderstorm Wind"
"FLORIDA",1994,"July","Hail"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Hail"
"FLORIDA",1994,"August","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"July","Hail"
"TEXAS",1994,"July","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"February","Hail"
"OKLAHOMA",1994,"February","Thunderstorm Wind"
"OKLAHOMA",1994,"February","Thunderstorm Wind"
"CALIFORNIA",1994,"April","Thunderstorm Wind"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Tornado"
"COLORADO",1994,"July","Thunderstorm Wind"
"COLORADO",1994,"August","Hail"
"COLORADO",1994,"August","Hail"
"COLORADO",1994,"October","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"May","Thunderstorm Wind"
"KANSAS",1994,"July","Hail"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"September","Hail"
"KANSAS",1994,"September","Hail"
"ILLINOIS",1994,"March","Hail"
"ILLINOIS",1994,"March","Hail"
"ILLINOIS",1994,"April","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Tornado"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Tornado"
"MINNESOTA",1994,"May","Hail"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"July","Thunderstorm Wind"
"ARKANSAS",1994,"November","Hail"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"ALABAMA",1994,"November","Thunderstorm Wind"
"ARKANSAS",1994,"November","Thunderstorm Wind"
"FLORIDA",1994,"July","Tornado"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Hail"
"GEORGIA",1994,"June","Tornado"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"May","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"May","Hail"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"July","Thunderstorm Wind"
"TENNESSEE",1994,"May","Tornado"
"TENNESSEE",1994,"June","Hail"
"TENNESSEE",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"October","Thunderstorm Wind"
"FLORIDA",1994,"June","Hail"
"IOWA",1994,"August","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"July","Thunderstorm Wind"
"INDIANA",1994,"July","Thunderstorm Wind"
"INDIANA",1994,"November","Thunderstorm Wind"
"IOWA",1994,"April","Hail"
"IOWA",1994,"April","Hail"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"August","Thunderstorm Wind"
"NEBRASKA",1994,"June","Hail"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"July","Thunderstorm Wind"
"NEBRASKA",1994,"July","Hail"
"NEBRASKA",1994,"September","Tornado"
"MISSOURI",1994,"April","Tornado"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"September","Thunderstorm Wind"
"OKLAHOMA",1994,"September","Hail"
"OKLAHOMA",1994,"September","Hail"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"July","Hail"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"June","Hail"
"COLORADO",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"September","Thunderstorm Wind"
"NEW YORK",1994,"August","Tornado"
"NEW YORK",1994,"August","Thunderstorm Wind"
"NEW YORK",1994,"April","Thunderstorm Wind"
"NEW YORK",1994,"April","Thunderstorm Wind"
"NEW YORK",1994,"May","Hail"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Hail"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"August","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"April","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"April","Hail"
"NEW YORK",1994,"June","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"GEORGIA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"October","Hail"
"INDIANA",1994,"May","Hail"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"July","Hail"
"INDIANA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"August","Thunderstorm Wind"
"IOWA",1994,"August","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"June","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"January","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"May","Hail"
"SOUTH CAROLINA",1994,"May","Hail"
"SOUTH CAROLINA",1994,"May","Hail"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Hail"
"TENNESSEE",1994,"April","Hail"
"TENNESSEE",1994,"April","Hail"
"NEW YORK",1994,"August","Tornado"
"NEW YORK",1994,"August","Thunderstorm Wind"
"NEW YORK",1994,"August","Thunderstorm Wind"
"MISSOURI",1994,"May","Hail"
"MISSOURI",1994,"May","Hail"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Hail"
"NEW YORK",1994,"May","Thunderstorm Wind"
"OHIO",1994,"November","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"May","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"July","Hail"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"July","Hail"
"OKLAHOMA",1994,"April","Hail"
"IOWA",1994,"August","Thunderstorm Wind"
"IOWA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"April","Hail"
"MICHIGAN",1994,"April","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Hail"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"August","Tornado"
"SOUTH DAKOTA",1994,"August","Hail"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"May","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"June","Tornado"
"SOUTH DAKOTA",1994,"August","Hail"
"SOUTH DAKOTA",1994,"August","Hail"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"October","Tornado"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"June","Tornado"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"August","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"April","Hail"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"October","Hail"
"ALABAMA",1994,"April","Thunderstorm Wind"
"ALABAMA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"April","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"NORTH CAROLINA",1994,"May","Hail"
"NORTH CAROLINA",1994,"May","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"March","Hail"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"June","Hail"
"LOUISIANA",1994,"March","Hail"
"LOUISIANA",1994,"March","Thunderstorm Wind"
"LOUISIANA",1994,"April","Thunderstorm Wind"
"LOUISIANA",1994,"April","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"July","Thunderstorm Wind"
"TENNESSEE",1994,"April","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"NEW JERSEY",1994,"July","Thunderstorm Wind"
"NEW JERSEY",1994,"July","Thunderstorm Wind"
"NEW JERSEY",1994,"August","Thunderstorm Wind"
"NEW JERSEY",1994,"September","Thunderstorm Wind"
"NEW JERSEY",1994,"September","Thunderstorm Wind"
"NEW JERSEY",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"NEW YORK",1994,"July","Hail"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"August","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"OHIO",1994,"April","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"June","Hail"
"OHIO",1994,"September","Hail"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"July","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Hail"
"MISSISSIPPI",1994,"January","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Tornado"
"ALABAMA",1994,"June","Hail"
"FLORIDA",1994,"November","Tornado"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"June","Hail"
"ALABAMA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"April","Hail"
"GEORGIA",1994,"June","Tornado"
"OHIO",1994,"June","Tornado"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"July","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"August","Thunderstorm Wind"
"OHIO",1994,"June","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"October","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"August","Hail"
"OKLAHOMA",1994,"August","Hail"
"OKLAHOMA",1994,"August","Hail"
"SOUTH CAROLINA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"August","Tornado"
"SOUTH CAROLINA",1994,"August","Thunderstorm Wind"
